2.,1.62071,0.62451
2.,1.62071,0.62451
3.,1.62557,0.62932
3.,1.62557,0.62932
4.,1.63145,0.63514
4.,1.63145,0.63514
5.,1.63186,0.63554
5.,1.63186,0.63554
6.,1.63219,0.63587
6.,1.63219,0.63587
7.,2.05205,1.05153
7.,2.05205,1.05153
8.,2.07744,1.07667
8.,2.07744,1.07667
9.,2.07890,1.07811
9.,2.07890,1.07811
10.,2.06985,1.06915
10.,2.06985,1.06915
11.,2.05889,1.05830
11.,2.05889,1.05830
12.,2.12110,1.11989
12.,2.12110,1.11989
13.,2.25381,1.25127
13.,2.25381,1.25127
14.,2.28197,1.27915
14.,2.28197,1.27915
15.,2.28281,1.27998
15.,2.28281,1.27998
16.,2.28298,1.28015
16.,2.28298,1.28015
17.,2.35157,1.34806
17.,2.35157,1.34806
18.,2.42325,1.41902
18.,2.42325,1.41902
19.,2.39667,1.39270
19.,2.39667,1.39270
20.,2.39341,1.38948
20.,2.39341,1.38948
21.,2.56363,1.55799
21.,2.56363,1.55799
22.,2.56956,1.56387
22.,2.56956,1.56387
23.,2.51495,1.50980
23.,2.51495,1.50980
24.,2.69482,1.68787
24.,2.69482,1.68787
25.,2.69482,1.68787
25.,2.69482,1.68787
26.,2.68346,1.67662
26.,2.68346,1.67662
27.,2.66445,1.65780
27.,2.66445,1.65780
28.,2.69647,1.68951
28.,2.69647,1.68951
29.,2.76520,1.75755
29.,2.76520,1.75755
30.,2.76808,1.76040
30.,2.76808,1.76040
31.,2.61359,1.60746
31.,2.61359,1.60746
32.,2.61359,1.60746
32.,2.61359,1.60746
33.,2.81116,1.80305
33.,2.81116,1.80305
34.,2.80780,1.79972
34.,2.80780,1.79972
35.,2.86636,1.85769
35.,2.86636,1.85769
36.,2.86368,1.85505
36.,2.86368,1.85505
37.,2.75215,1.74463
37.,2.75215,1.74463
38.,2.92106,1.91185
38.,2.92106,1.91185
39.,2.92349,1.91425
39.,2.92349,1.91425
40.,2.92349,1.91425
40.,2.92349,1.91425
41.,2.90270,1.89367
41.,2.90270,1.89367
42.,2.88831,1.87943
42.,2.88831,1.87943
43.,2.88831,1.87943
43.,2.88831,1.87943
44.,2.95327,1.94374
44.,2.95327,1.94374
45.,2.95327,1.94374
45.,2.95327,1.94374
46.,2.78970,1.78180
46.,2.78970,1.78180
47.,2.78970,1.78180
47.,2.78970,1.78180
48.,2.96462,1.95498
48.,2.96462,1.95498
49.,2.95962,1.95002
49.,2.95962,1.95002
50.,2.94026,1.93086
50.,2.94026,1.93086
51.,2.79251,1.78458
51.,2.79251,1.78458
52.,2.79251,1.78458
52.,2.79251,1.78458
53.,2.90858,1.89950
53.,2.90858,1.89950
54.,2.95462,1.94507
54.,2.95462,1.94507
55.,2.96571,1.95605
55.,2.96571,1.95605
56.,2.95266,1.94314
56.,2.95266,1.94314
57.,2.95266,1.94314
57.,2.95266,1.94314
58.,2.94316,1.93373
58.,2.94316,1.93373
59.,2.79807,1.79009
59.,2.79807,1.79009
60.,2.96340,1.95377
60.,2.96340,1.95377
61.,2.96317,1.95354
61.,2.96317,1.95354
62.,2.53817,1.53279
62.,2.53817,1.53279
63.,2.61341,1.60728
63.,2.61341,1.60728
64.,3.00138,1.99136
64.,3.00138,1.99136
65.,3.00497,1.99492
65.,3.00497,1.99492
66.,2.98276,1.97293
66.,2.98276,1.97293
67.,2.88895,1.88006
67.,2.88895,1.88006
68.,2.95100,1.94149
68.,2.95100,1.94149
69.,2.95188,1.94236
69.,2.95188,1.94236
70.,2.94664,1.93718
70.,2.94664,1.93718
71.,2.91651,1.90735
71.,2.91651,1.90735
72.,2.88206,1.87324
72.,2.88206,1.87324
73.,2.93127,1.92196
73.,2.93127,1.92196
74.,2.73378,1.72644
74.,2.73378,1.72644
75.,2.89907,1.89008
75.,2.89907,1.89008
76.,2.73233,1.72501
76.,2.73233,1.72501
77.,2.83584,1.82748
77.,2.83584,1.82748
78.,2.87931,1.87052
78.,2.87931,1.87052
79.,2.83028,1.82197
79.,2.83028,1.82197
80.,2.87755,1.86878
80.,2.87755,1.86878
81.,2.68071,1.67390
81.,2.68071,1.67390
82.,2.68071,1.67390
82.,2.68071,1.67390
83.,2.84136,1.83295
83.,2.84136,1.83295
84.,2.83516,1.82681
84.,2.83516,1.82681
85.,2.76154,1.75393
85.,2.76154,1.75393
86.,2.81061,1.80250
86.,2.81061,1.80250
87.,2.81061,1.80250
87.,2.81061,1.80250
88.,2.65565,1.64909
88.,2.65565,1.64909
89.,2.80363,1.79559
89.,2.80363,1.79559
90.,2.79523,1.78728
90.,2.79523,1.78728
91.,2.71629,1.70913
91.,2.71629,1.70913
92.,2.76578,1.75812
92.,2.76578,1.75812
93.,2.70173,1.69472
93.,2.70173,1.69472
94.,2.74933,1.74183
94.,2.74933,1.74183
95.,2.60309,1.59706
95.,2.60309,1.59706
96.,2.73736,1.72999
96.,2.73736,1.72999
97.,2.74249,1.73507
97.,2.74249,1.73507
98.,2.54443,1.53899
98.,2.54443,1.53899
99.,2.57703,1.57126
99.,2.57703,1.57126
100.,2.59072,1.58482
100.,2.59072,1.58482
101.,2.72136,1.71415
101.,2.72136,1.71415
102.,2.72943,1.72214
102.,2.72943,1.72214
103.,2.71406,1.70692
103.,2.71406,1.70692
104.,2.54703,1.54156
104.,2.54703,1.54156
105.,2.63818,1.63180
105.,2.63818,1.63180
106.,2.67673,1.66996
106.,2.67673,1.66996
107.,2.65987,1.65328
107.,2.65987,1.65328
108.,2.49734,1.49237
108.,2.49734,1.49237
109.,2.59222,1.58630
109.,2.59222,1.58630
110.,2.63777,1.63139
110.,2.63777,1.63139
111.,2.62393,1.61769
111.,2.62393,1.61769
112.,2.58878,1.58289
112.,2.58878,1.58289
113.,2.62965,1.62335
113.,2.62965,1.62335
114.,2.62138,1.61517
114.,2.62138,1.61517
115.,2.50336,1.49833
115.,2.50336,1.49833
116.,2.51114,1.50603
116.,2.51114,1.50603
117.,2.45232,1.44780
117.,2.45232,1.44780
118.,2.54154,1.53612
118.,2.54154,1.53612
119.,2.44837,1.44388
119.,2.44837,1.44388
120.,2.57624,1.57048
120.,2.57624,1.57048
121.,2.58095,1.57514
121.,2.58095,1.57514
122.,2.58095,1.57514
122.,2.58095,1.57514
123.,2.57454,1.56880
123.,2.57454,1.56880
124.,2.42926,1.42496
124.,2.42926,1.42496
125.,2.55748,1.55191
125.,2.55748,1.55191
126.,2.56488,1.55924
126.,2.56488,1.55924
127.,2.25542,1.25287
127.,2.25542,1.25287
128.,2.32679,1.32352
128.,2.32679,1.32352
129.,2.36541,1.36175
129.,2.36541,1.36175
130.,2.51072,1.50561
130.,2.51072,1.50561
131.,2.55120,1.54569
131.,2.55120,1.54569
132.,2.54462,1.53917
132.,2.54462,1.53917
133.,2.40439,1.40034
133.,2.40439,1.40034
134.,2.52615,1.52089
134.,2.52615,1.52089
135.,2.53038,1.52507
135.,2.53038,1.52507
136.,2.40509,1.40104
136.,2.40509,1.40104
137.,2.52422,1.51897
137.,2.52422,1.51897
138.,2.52422,1.51897
138.,2.52422,1.51897
139.,2.50793,1.50285
139.,2.50793,1.50285
140.,2.54178,1.53636
140.,2.54178,1.53636
141.,2.52760,1.52232
141.,2.52760,1.52232
142.,2.50335,1.49832
142.,2.50335,1.49832
143.,2.47959,1.47479
143.,2.47959,1.47479
144.,2.47633,1.47156
144.,2.47633,1.47156
145.,2.51367,1.50853
145.,2.51367,1.50853
146.,2.38278,1.37895
146.,2.38278,1.37895
147.,2.50135,1.49633
147.,2.50135,1.49633
148.,2.38948,1.38558
148.,2.38948,1.38558
149.,2.51195,1.50683
149.,2.51195,1.50683
150.,2.49021,1.48530
150.,2.49021,1.48530
151.,2.52152,1.51630
