2.,1.28169,0.28887
3.,1.28450,0.29166
4.,1.28863,0.29574
5.,1.29240,0.29947
6.,1.29708,0.30411
7.,1.30154,0.30852
8.,1.30351,0.31047
9.,1.30699,0.31392
10.,1.30869,0.31561
11.,1.31174,0.31862
12.,1.31305,0.31992
13.,1.31555,0.32239
14.,1.31686,0.32369
15.,1.31887,0.32568
16.,1.32048,0.32728
17.,1.32270,0.32947
18.,1.32359,0.33035
19.,1.32503,0.33178
20.,1.32682,0.33355
21.,1.32684,0.33357
22.,1.32777,0.33449
23.,1.32920,0.33591
24.,1.32944,0.33614
25.,1.33052,0.33721
26.,1.33193,0.33862
27.,1.33241,0.33908
28.,1.33347,0.34014
29.,1.33475,0.34140
30.,1.33601,0.34265
31.,1.33664,0.34327
32.,1.33761,0.34424
33.,1.33869,0.34531
34.,1.33972,0.34632
35.,1.34063,0.34723
36.,1.34030,0.34690
37.,1.34051,0.34711
38.,1.34093,0.34752
39.,1.34134,0.34793
40.,1.34168,0.34827
41.,1.34191,0.34849
42.,1.34200,0.34858
43.,1.34246,0.34904
44.,1.34146,0.34805
45.,1.34096,0.34756
46.,1.34065,0.34724
47.,1.34037,0.34697
48.,1.34004,0.34664
49.,1.33962,0.34623
50.,1.33911,0.34572
51.,1.33851,0.34512
52.,1.33780,0.34442
53.,1.33753,0.34416
54.,1.33693,0.34357
55.,1.33614,0.34278
56.,1.33521,0.34185
57.,1.33417,0.34083
58.,1.33307,0.33974
59.,1.33190,0.33858
60.,1.33068,0.33738
61.,1.32844,0.33516
62.,1.32741,0.33414
63.,1.32646,0.33319
64.,1.32548,0.33222
65.,1.32446,0.33121
66.,1.32339,0.33015
67.,1.32228,0.32906
68.,1.32111,0.32790
69.,1.31991,0.32672
70.,1.31918,0.32599
71.,1.31818,0.32499
72.,1.31702,0.32385
73.,1.31578,0.32263
74.,1.31449,0.32135
75.,1.31316,0.32003
76.,1.31182,0.31870
77.,1.31045,0.31735
78.,1.30957,0.31648
79.,1.30846,0.31537
80.,1.30721,0.31413
81.,1.30588,0.31282
82.,1.30452,0.31147
83.,1.30313,0.31010
84.,1.30171,0.30869
85.,1.30030,0.30730
86.,1.29939,0.30640
87.,1.29826,0.30527
88.,1.29698,0.30401
89.,1.29563,0.30268
90.,1.29427,0.30132
91.,1.29288,0.29995
92.,1.29147,0.29856
93.,1.29007,0.29717
94.,1.28918,0.29629
95.,1.28803,0.29515
96.,1.28677,0.29390
97.,1.28544,0.29258
98.,1.28410,0.29126
99.,1.28274,0.28992
100.,1.28137,0.28856
101.,1.28002,0.28722
102.,1.27916,0.28637
103.,1.27806,0.28528
104.,1.27684,0.28407
105.,1.27556,0.28280
106.,1.27427,0.28153
107.,1.27298,0.28025
108.,1.27170,0.27898
109.,1.27043,0.27773
110.,1.26919,0.27649
111.,1.26795,0.27527
112.,1.26673,0.27406
113.,1.26602,0.27336
114.,1.26512,0.27246
115.,1.26411,0.27147
116.,1.26308,0.27044
117.,1.26203,0.26941
118.,1.26100,0.26839
119.,1.25997,0.26737
