1	3	8157	8157	527	
1	3	8150	8150	535	
1	3	8143	8143	542	
1	3	8136	8136	550	
1	3	8129	8129	558	
1	3	8122	8122	566	
1	3	8115	8115	574	
1	3	8108	8108	581	
1	3	8101	8101	588	
1	3	8094	8094	595	
1	3	8087	8087	600	
1	3	8080	8080	607	
1	3	8073	8073	612	
1	3	8066	8066	618	
1	3	8059	8059	623	
1	3	8052	8052	629	
1	3	8045	8045	634	
1	3	8038	8038	640	
1	3	8031	8031	646	
1	3	8024	8024	652	
1	3	8017	8017	658	
1	3	8010	8010	663	
1	3	8003	8003	668	
1	3	7996	7996	672	
1	3	7989	7989	680	
1	3	7982	7982	689	
1	3	7975	7975	697	
1	3	7968	7968	705	
1	3	7961	7961	713	
1	3	7954	7954	721	
1	3	7947	7947	729	
1	3	7940	7940	738	
1	3	7933	7933	745	
1	4	5232	5232	758	
1	4	5219	5219	770	
1	4	5206	5206	783	
1	4	5193	5193	794	
1	4	5180	5180	807	
1	4	5167	5167	819	
1	4	5154	5154	832	
1	4	5141	5141	845	
1	4	5128	5128	857	
1	4	5115	5115	871	
1	4	5102	5102	883	
1	4	5089	5089	892	
1	4	5076	5076	901	
1	4	5063	5063	909	
1	4	5050	5050	918	
1	4	5037	5037	925	
1	4	5024	5024	934	
1	4	5011	5011	943	
1	4	4998	4998	950	
1	4	4985	4985	963	
1	4	4972	4972	977	
1	4	4959	4959	990	
1	4	4946	4946	1003	
2	1	9088	9088	3	
2	1	9081	9081	9	
2	1	9074	9074	14	
2	1	9067	9067	20	
2	1	9060	9060	26	
2	1	9053	9053	31	
2	1	9046	9046	36	
2	1	9039	9049	42	
2	1	9039	9039	48	
2	1	9032	9032	54	
2	1	9025	9025	59	
2	1	9018	9018	65	
2	1	9011	9011	70	
2	1	9004	9004	75	
2	1	8997	8997	80	
2	1	8990	8990	88	
2	1	8983	8983	95	
2	1	8976	8976	104	
2	1	8969	8969	112	
2	1	8962	8962	120	
2	1	8955	8962	128	
2	1	8955	8962	136	
2	1	8955	8962	144	
2	1	8955	8955	152	
2	1	8948	8948	160	
2	1	8941	8941	168	
2	1	8934	8934	176	
2	1	8927	8927	184	
2	1	8920	8920	193	
2	1	8913	8913	200	
2	1	8906	8906	208	
2	1	8899	8899	215	
2	1	8892	8892	223	
2	1	8885	8885	231	
2	1	8878	8878	240	
2	1	8871	8871	249	
2	2	6220	6220	261	
2	2	6207	6207	273	
2	2	6194	6204	284	
2	2	6194	6194	295	
2	2	6181	6181	308	
2	2	6168	6168	320	
2	2	6155	6155	333	
2	2	6142	6142	345	
2	2	6129	6129	357	
2	2	6116	6116	370	
2	2	6103	6103	382	
2	2	6090	6090	393	
2	2	6077	6077	400	
2	2	6064	6064	409	
2	2	6051	6051	417	
2	2	6038	6038	425	
2	2	6025	6025	433	
2	2	6012	6012	441	
2	2	5999	5999	448	
2	2	5986	5986	462	
2	2	5973	5973	475	
2	2	5960	5960	489	
2	2	5947	5947	501	
2	3	8178	8178	509	
2	3	8171	8171	517	
2	3	8164	8164	525	
2	3	8157	8157	533	
2	3	8150	8150	541	
2	3	8143	8143	548	
2	3	8136	8136	556	
2	3	8129	8129	564	
2	3	8122	8122	572	
2	3	8115	8115	580	
2	3	8108	8108	587	
2	3	8101	8101	594	
2	3	8094	8094	601	
2	3	8087	8087	607	
2	3	8080	8080	613	
2	3	8073	8073	618	
2	3	8066	8066	624	
2	3	8059	8059	629	
2	3	8052	8052	635	
2	3	8045	8045	641	
2	3	8038	8038	646	
2	3	8031	8031	652	
2	3	8024	8024	658	
2	3	8017	8017	664	
2	3	8010	8010	669	
2	3	8003	8003	674	
2	3	7996	7996	678	
2	3	7989	7989	686	
2	3	7982	7982	695	
2	3	7975	7975	703	
2	3	7968	7968	711	
2	3	7961	7961	720	
2	3	7954	7954	727	
2	3	7947	7947	735	
2	3	7940	7940	744	
2	3	7933	7933	751	
2	4	5232	5232	764	
2	4	5219	5219	777	
2	4	5206	5206	789	
2	4	5193	5193	800	
2	4	5180	5180	814	
2	4	5167	5167	825	
2	4	5154	5154	838	
2	4	5141	5141	851	
2	4	5128	5128	864	
2	4	5115	5115	877	
2	4	5102	5102	889	
2	4	5089	5089	898	
2	4	5076	5076	907	
2	4	5063	5063	916	
2	4	5050	5050	924	
2	4	5037	5037	931	
2	4	5024	5024	940	
2	4	5011	5011	949	
2	4	4998	4998	956	
2	4	4985	4985	970	
2	4	4972	4972	983	
2	4	4959	4959	996	
2	4	4946	4946	1009	
3	1	9088	9088	3	
3	1	9081	9081	9	
3	1	9074	9074	14	
3	1	9067	9067	20	
3	1	9060	9060	26	
3	1	9053	9053	31	
3	1	9046	9046	36	
3	1	9039	9039	41	
3	1	9032	9032	47	
3	1	9025	9025	53	
3	1	9018	9018	58	
3	1	9011	9011	64	
3	1	9004	9004	68	
3	1	8997	8997	73	
3	1	8990	8990	81	
3	1	8983	8983	89	
3	1	8976	8976	97	
3	1	8969	8969	105	
3	1	8962	8962	113	
3	1	8955	8955	121	
3	1	8948	8955	129	
3	1	8948	8955	137	
3	1	8948	8948	146	
3	1	8941	8941	154	
3	1	8934	8934	162	
3	1	8927	8927	170	
3	1	8920	8920	179	
3	1	8913	8913	186	
3	1	8906	8906	193	
3	1	8899	8899	200	
3	1	8892	8892	209	
3	1	8885	8885	217	
3	1	8878	8878	225	
3	1	8871	8871	234	
3	1	8864	8864	243	
3	2	6220	6220	255	
3	2	6207	6207	266	
3	2	6194	6204	278	
3	2	6194	6194	289	
3	2	6181	6181	302	
3	2	6168	6168	314	
3	2	6155	6155	327	
3	2	6142	6142	339	
3	2	6129	6129	351	
3	2	6116	6116	364	
3	2	6103	6103	376	
3	2	6090	6090	387	
3	2	6077	6077	394	
3	2	6064	6064	403	
3	2	6051	6051	411	
3	2	6038	6038	418	
3	2	6025	6025	427	
3	2	6012	6012	435	
3	2	5999	5999	442	
3	2	5986	5986	455	
3	2	5973	5973	469	
3	2	5960	5960	482	
3	2	5947	5947	494	
3	3	8178	8178	502	
3	3	8171	8171	511	
3	3	8164	8164	519	
3	3	8157	8157	527	
3	3	8150	8150	535	
3	3	8143	8143	542	
3	3	8136	8136	550	
3	3	8129	8129	558	
3	3	8122	8122	566	
3	3	8115	8115	574	
3	3	8108	8108	581	
3	3	8101	8101	588	
3	3	8094	8094	595	
3	3	8087	8087	600	
3	3	8080	8080	607	
3	3	8073	8073	611	
3	3	8066	8066	618	
3	3	8059	8059	623	
3	3	8052	8052	629	
3	3	8045	8045	634	
3	3	8038	8038	640	
3	3	8031	8031	646	
3	3	8024	8024	652	
3	3	8017	8017	657	
3	3	8010	8010	663	
3	3	8003	8003	667	
3	3	7996	7996	672	
3	3	7989	7989	680	
3	3	7982	7982	688	
3	3	7975	7975	696	
3	3	7968	7968	705	
3	3	7961	7961	713	
3	3	7954	7954	721	
3	3	7947	7947	729	
3	3	7940	7940	737	
3	3	7933	7933	744	
3	4	5232	5232	758	
3	4	5219	5219	770	
3	4	5206	5206	783	
3	4	5193	5193	794	
3	4	5180	5180	807	
3	4	5167	5167	819	
3	4	5154	5154	832	
3	4	5141	5141	845	
3	4	5128	5128	857	
3	4	5115	5115	870	
3	4	5102	5102	883	
3	4	5089	5089	892	
3	4	5076	5076	901	
3	4	5063	5063	909	
3	4	5050	5050	918	
3	4	5037	5037	925	
3	4	5024	5024	934	
3	4	5011	5011	942	
3	4	4998	4998	950	
3	4	4985	4985	963	
3	4	4972	4972	977	
3	4	4959	4959	990	
3	4	4946	4946	1003	
4	1	9088	9088	3	
4	1	9081	9081	9	
4	1	9074	9074	14	
4	1	9067	9067	20	
4	1	9060	9060	26	
4	1	9053	9053	31	
4	1	9046	9046	36	
4	1	9039	9046	41	
4	1	9039	9039	47	
4	1	9032	9032	53	
4	1	9025	9025	59	
4	1	9018	9018	65	
4	1	9011	9011	70	
4	1	9004	9004	75	
4	1	8997	8997	79	
4	1	8990	8990	88	
4	1	8983	8983	95	
4	1	8976	8976	103	
4	1	8969	8969	112	
4	1	8962	8962	120	
4	1	8955	8955	128	
4	1	8948	8955	136	
4	1	8948	8958	144	
4	1	8948	8948	152	
4	1	8941	8941	161	
4	1	8934	8934	168	
4	1	8927	8927	177	
4	1	8920	8920	185	
4	1	8913	8913	192	
4	1	8906	8906	200	
4	1	8899	8899	207	
4	1	8892	8892	215	
4	1	8885	8885	224	
4	1	8878	8878	232	
4	1	8871	8871	241	
4	1	8864	8864	249	
4	2	6220	6220	262	
4	2	6207	6207	273	
4	2	6194	6194	284	
4	2	6181	6181	297	
4	2	6168	6168	309	
4	2	6155	6155	322	
4	2	6142	6142	334	
4	2	6129	6129	346	
4	2	6116	6116	359	
4	2	6103	6103	371	
4	2	6090	6100	382	
4	2	6090	6100	394	
4	2	6090	6103	400	
4	2	6090	6090	412	
4	2	6077	6077	419	
4	2	6064	6064	427	
4	2	6051	6051	435	
4	2	6038	6038	443	
4	2	6025	6025	451	
4	2	6012	6012	460	
4	2	5999	5999	467	
4	2	5986	5986	480	
4	2	5973	5973	493	
4	3	8178	8178	502	
4	3	8171	8171	510	
4	3	8164	8164	518	
4	3	8157	8157	526	
4	3	8150	8150	534	
4	3	8143	8143	541	
4	3	8136	8136	549	
4	3	8129	8129	557	
4	3	8122	8122	565	
4	3	8115	8115	573	
4	3	8108	8108	580	
4	3	8101	8101	587	
4	3	8094	8094	594	
4	3	8087	8087	600	
4	3	8080	8080	606	
4	3	8073	8073	611	
4	3	8066	8066	617	
4	3	8059	8059	622	
4	3	8052	8052	628	
4	3	8045	8045	634	
4	3	8038	8038	639	
4	3	8031	8031	645	
4	3	8024	8024	651	
4	3	8017	8017	657	
4	3	8010	8010	662	
4	3	8003	8003	667	
4	3	7996	7996	671	
4	3	7989	7989	679	
4	3	7982	7982	688	
4	3	7975	7975	696	
4	3	7968	7968	704	
4	3	7961	7961	713	
4	3	7954	7954	720	
4	3	7947	7947	728	
4	3	7940	7940	737	
4	3	7933	7933	744	
4	4	5232	5232	757	
4	4	5219	5219	770	
4	4	5206	5206	782	
4	4	5193	5193	793	
4	4	5180	5180	807	
4	4	5167	5167	818	
4	4	5154	5154	831	
4	4	5141	5141	844	
4	4	5128	5128	857	
4	4	5115	5115	870	
4	4	5102	5102	882	
4	4	5089	5089	891	
4	4	5076	5076	900	
4	4	5063	5063	909	
4	4	5050	5050	917	
4	4	5037	5037	924	
4	4	5024	5024	933	
4	4	5011	5011	942	
4	4	4998	4998	949	
4	4	4985	4985	963	
4	4	4972	4972	976	
4	4	4959	4959	989	
4	4	4946	4946	1002	
5	1	9088	9088	3	
5	1	9081	9081	9	
5	1	9074	9074	14	
5	1	9067	9067	20	
5	1	9060	9060	26	
5	1	9053	9053	31	
5	1	9046	9046	36	
5	1	9039	9039	41	
5	1	9032	9032	47	
5	1	9025	9025	53	
5	1	9018	9018	59	
5	1	9011	9011	64	
5	1	9004	9004	69	
5	1	8997	8997	73	
5	1	8990	8990	82	
5	1	8983	8983	89	
5	1	8976	8976	97	
5	1	8969	8969	105	
5	1	8962	8962	114	
5	1	8955	8955	121	
5	1	8948	8958	129	
5	1	8948	8958	138	
5	1	8948	8948	146	
5	1	8941	8941	155	
5	1	8934	8934	162	
5	1	8927	8927	171	
5	1	8920	8920	179	
5	1	8913	8913	186	
5	1	8906	8906	194	
5	1	8899	8899	201	
5	1	8892	8892	209	
5	1	8885	8885	217	
5	1	8878	8878	226	
5	1	8871	8871	235	
5	1	8864	8864	243	
5	2	6220	6220	256	
5	2	6207	6207	267	
5	2	6194	6194	278	
5	2	6181	6181	291	
5	2	6168	6168	303	
5	2	6155	6155	316	
5	2	6142	6142	328	
5	2	6129	6129	340	
5	2	6116	6116	353	
5	2	6103	6103	365	
5	2	6090	6100	376	
5	2	6090	6100	387	
5	2	6090	6103	394	
5	2	6090	6090	406	
5	2	6077	6077	413	
5	2	6064	6064	421	
5	2	6051	6051	429	
5	2	6038	6038	437	
5	2	6025	6025	445	
5	2	6012	6012	454	
5	2	5999	5999	461	
5	2	5986	5986	474	
5	2	5973	5973	487	
5	3	8178	8178	496	
5	3	8171	8171	504	
5	3	8164	8164	512	
5	3	8157	8157	520	
5	3	8150	8150	528	
5	3	8143	8143	535	
5	3	8136	8136	543	
5	3	8129	8129	551	
5	3	8122	8122	559	
5	3	8115	8115	567	
5	3	8108	8108	574	
5	3	8101	8101	581	
5	3	8094	8094	588	
5	3	8087	8087	594	
5	3	8080	8080	600	
5	3	8073	8073	605	
5	3	8066	8066	611	
5	3	8059	8059	616	
5	3	8052	8052	622	
5	3	8045	8045	628	
5	3	8038	8038	633	
5	3	8031	8031	639	
5	3	8024	8024	645	
5	3	8017	8017	651	
5	3	8010	8010	656	
5	3	8003	8003	661	
5	3	7996	7996	665	
5	3	7989	7989	673	
5	3	7982	7982	682	
5	3	7975	7975	690	
5	3	7968	7968	698	
5	3	7961	7961	707	
5	3	7954	7954	714	
5	3	7947	7947	722	
5	3	7940	7940	731	
5	3	7933	7933	738	
5	4	5232	5232	751	
5	4	5219	5219	764	
5	4	5206	5206	776	
5	4	5193	5193	787	
5	4	5180	5180	800	
5	4	5167	5167	812	
5	4	5154	5154	825	
5	4	5141	5141	838	
5	4	5128	5128	851	
5	4	5115	5115	864	
5	4	5102	5102	876	
5	4	5089	5089	885	
5	4	5076	5076	894	
5	4	5063	5063	903	
5	4	5050	5050	911	
5	4	5037	5037	918	
5	4	5024	5024	927	
5	4	5011	5011	936	
5	4	4998	4998	943	
5	4	4985	4985	957	
5	4	4972	4972	970	
5	4	4959	4959	983	
5	4	4946	4946	996	
6	1	9088	9088	3	
6	1	9081	9081	9	
6	1	9074	9074	14	
6	1	9067	9067	20	
6	1	9060	9060	26	
6	1	9053	9053	31	
6	1	9046	9046	36	
6	1	9039	9039	41	
6	1	9032	9032	47	
6	1	9025	9025	53	
6	1	9018	9018	58	
6	1	9011	9011	64	
6	1	9004	9004	68	
6	1	8997	8997	73	
6	1	8990	8990	81	
6	1	8983	8983	89	
6	1	8976	8976	97	
6	1	8969	8969	105	
6	1	8962	8962	113	
6	1	8955	8955	121	
6	1	8948	8955	129	
6	1	8948	8948	137	
6	1	8941	8941	146	
6	1	8934	8934	154	
6	1	8927	8927	162	
6	1	8920	8920	170	
6	1	8913	8913	178	
6	1	8906	8906	185	
6	1	8899	8899	192	
6	1	8892	8892	200	
6	1	8885	8885	209	
6	1	8878	8878	217	
6	1	8871	8871	226	
6	1	8864	8864	234	
6	1	8857	8857	242	
6	2	6220	6220	255	
6	2	6207	6207	267	
6	2	6194	6194	278	
6	2	6181	6181	290	
6	2	6168	6168	303	
6	2	6155	6155	315	
6	2	6142	6142	328	
6	2	6129	6129	340	
6	2	6116	6116	352	
6	2	6103	6103	364	
6	2	6090	6103	371	
6	2	6090	6100	382	
6	2	6090	6100	394	
6	2	6090	6100	405	
6	2	6090	6090	416	
6	2	6077	6077	423	
6	2	6064	6064	432	
6	2	6051	6051	440	
6	2	6038	6038	448	
6	2	6025	6025	456	
6	2	6012	6012	464	
6	2	5999	5999	471	
6	2	5986	5986	485	
6	3	8178	8178	493	
6	3	8171	8171	501	
6	3	8164	8164	509	
6	3	8157	8157	517	
6	3	8150	8150	525	
6	3	8143	8143	532	
6	3	8136	8136	540	
6	3	8129	8129	548	
6	3	8122	8122	556	
6	3	8115	8115	564	
6	3	8108	8108	571	
6	3	8101	8101	578	
6	3	8094	8094	585	
6	3	8087	8087	591	
6	3	8080	8080	597	
6	3	8073	8073	602	
6	3	8066	8066	608	
6	3	8059	8059	613	
6	3	8052	8052	619	
6	3	8045	8045	625	
6	3	8038	8038	630	
6	3	8031	8031	636	
6	3	8024	8024	642	
6	3	8017	8017	648	
6	3	8010	8010	653	
6	3	8003	8003	658	
6	3	7996	7996	662	
6	3	7989	7989	670	
6	3	7982	7982	679	
6	3	7975	7975	687	
6	3	7968	7968	695	
6	3	7961	7961	704	
6	3	7954	7954	711	
6	3	7947	7947	719	
6	3	7940	7940	728	
6	3	7933	7933	735	
6	4	5232	5232	748	
6	4	5219	5219	761	
6	4	5206	5206	773	
6	4	5193	5193	784	
6	4	5180	5180	797	
6	4	5167	5167	809	
6	4	5154	5154	822	
6	4	5141	5141	835	
6	4	5128	5128	848	
6	4	5115	5115	861	
6	4	5102	5102	873	
6	4	5089	5089	882	
6	4	5076	5076	891	
6	4	5063	5063	900	
6	4	5050	5050	908	
6	4	5037	5037	915	
6	4	5024	5024	924	
6	4	5011	5011	933	
6	4	4998	4998	940	
6	4	4985	4985	954	
6	4	4972	4972	967	
6	4	4959	4959	980	
6	4	4946	4946	993	
7	1	9088	9088	3	
7	1	9081	9081	9	
7	1	9074	9074	14	
7	1	9067	9067	20	
7	1	9060	9060	26	
7	1	9053	9053	31	
7	1	9046	9046	36	
7	1	9039	9039	41	
7	1	9032	9032	47	
7	1	9025	9025	53	
7	1	9018	9018	59	
7	1	9011	9011	64	
7	1	9004	9004	69	
7	1	8997	8997	73	
7	1	8990	8990	82	
7	1	8983	8983	89	
7	1	8976	8976	97	
7	1	8969	8969	106	
7	1	8962	8962	114	
7	1	8955	8955	122	
7	1	8948	8955	130	
7	1	8948	8958	138	
7	1	8948	8948	146	
7	1	8941	8941	155	
7	1	8934	8934	162	
7	1	8927	8927	171	
7	1	8920	8920	179	
7	1	8913	8913	186	
7	1	8906	8906	194	
7	1	8899	8899	201	
7	1	8892	8892	209	
7	1	8885	8885	217	
7	1	8878	8878	226	
7	1	8871	8871	235	
7	1	8864	8864	243	
7	2	6220	6220	256	
7	2	6207	6207	267	
7	2	6194	6194	278	
7	2	6181	6181	291	
7	2	6168	6168	303	
7	2	6155	6155	316	
7	2	6142	6142	328	
7	2	6129	6129	340	
7	2	6116	6116	353	
7	2	6103	6103	365	
7	2	6090	6100	376	
7	2	6090	6100	388	
7	2	6090	6103	394	
7	2	6090	6090	406	
7	2	6077	6077	413	
7	2	6064	6064	421	
7	2	6051	6051	429	
7	2	6038	6038	437	
7	2	6025	6025	445	
7	2	6012	6012	454	
7	2	5999	5999	461	
7	2	5986	5986	474	
7	2	5973	5973	487	
7	3	8178	8178	496	
7	3	8171	8171	504	
7	3	8164	8164	512	
7	3	8157	8157	520	
7	3	8150	8150	528	
7	3	8143	8143	535	
7	3	8136	8136	543	
7	3	8129	8129	551	
7	3	8122	8122	559	
7	3	8115	8115	567	
7	3	8108	8108	574	
7	3	8101	8101	581	
7	3	8094	8094	588	
7	3	8087	8087	594	
7	3	8080	8080	600	
7	3	8073	8073	605	
7	3	8066	8066	611	
7	3	8059	8059	616	
7	3	8052	8052	622	
7	3	8045	8045	628	
7	3	8038	8038	633	
7	3	8031	8031	639	
7	3	8024	8024	645	
7	3	8017	8017	651	
7	3	8010	8010	656	
7	3	8003	8003	661	
7	3	7996	7996	665	
7	3	7989	7989	673	
7	3	7982	7982	682	
7	3	7975	7975	690	
7	3	7968	7968	698	
7	3	7961	7961	707	
7	3	7954	7954	714	
7	3	7947	7947	722	
7	3	7940	7940	731	
7	3	7933	7933	738	
7	4	5232	5232	751	
7	4	5219	5219	764	
7	4	5206	5206	776	
7	4	5193	5193	787	
7	4	5180	5180	801	
7	4	5167	5167	812	
7	4	5154	5154	825	
7	4	5141	5141	838	
7	4	5128	5128	851	
7	4	5115	5115	864	
7	4	5102	5102	876	
7	4	5089	5089	885	
7	4	5076	5076	894	
7	4	5063	5063	903	
7	4	5050	5050	911	
7	4	5037	5037	918	
7	4	5024	5024	927	
7	4	5011	5011	936	
7	4	4998	4998	943	
7	4	4985	4985	957	
7	4	4972	4972	970	
7	4	4959	4959	983	
7	4	4946	4946	996	
8	1	9088	9088	3	
8	1	9081	9081	9	
8	1	9074	9074	14	
8	1	9067	9067	20	
8	1	9060	9060	26	
8	1	9053	9053	31	
8	1	9046	9046	36	
8	1	9039	9039	41	
8	1	9032	9032	47	
8	1	9025	9025	53	
8	1	9018	9018	58	
8	1	9011	9011	64	
8	1	9004	9004	68	
8	1	8997	8997	73	
8	1	8990	8990	81	
8	1	8983	8983	88	
8	1	8976	8976	97	
8	1	8969	8969	105	
8	1	8962	8962	113	
8	1	8955	8955	121	
8	1	8948	8948	129	
8	1	8941	8941	137	
8	1	8934	8934	145	
8	1	8927	8927	153	
8	1	8920	8920	162	
8	1	8913	8913	169	
8	1	8906	8906	177	
8	1	8899	8899	183	
8	1	8892	8892	192	
8	1	8885	8885	200	
8	1	8878	8878	209	
8	1	8871	8871	218	
8	1	8864	8864	226	
8	1	8857	8857	234	
8	1	8850	8850	243	
8	2	6220	6220	254	
8	2	6207	6207	266	
8	2	6194	6194	277	
8	2	6181	6181	290	
8	2	6168	6168	302	
8	2	6155	6155	314	
8	2	6142	6142	327	
8	2	6129	6129	339	
8	2	6116	6116	352	
8	2	6103	6103	364	
8	2	6090	6090	375	
8	2	6077	6077	382	
8	2	6064	6064	390	
8	2	6051	6051	399	
8	2	6038	6038	406	
8	2	6025	6025	415	
8	2	6012	6012	423	
8	2	5999	5999	430	
8	2	5986	5986	443	
8	2	5973	5973	456	
8	2	5960	5960	470	
8	2	5947	5947	482	
8	2	5934	5934	495	
8	3	8178	8178	503	
8	3	8171	8171	512	
8	3	8164	8164	520	
8	3	8157	8157	528	
8	3	8150	8150	536	
8	3	8143	8143	543	
8	3	8136	8136	551	
8	3	8129	8129	559	
8	3	8122	8122	567	
8	3	8115	8115	575	
8	3	8108	8108	582	
8	3	8101	8101	589	
8	3	8094	8094	596	
8	3	8087	8087	601	
8	3	8080	8080	608	
8	3	8073	8073	613	
8	3	8066	8066	619	
8	3	8059	8059	624	
8	3	8052	8052	630	
8	3	8045	8045	635	
8	3	8038	8038	641	
8	3	8031	8031	647	
8	3	8024	8024	653	
8	3	8017	8017	659	
8	3	8010	8010	664	
8	3	8003	8003	669	
8	3	7996	7996	673	
8	3	7989	7989	681	
8	3	7982	7982	690	
8	3	7975	7975	698	
8	3	7968	7968	706	
8	3	7961	7961	714	
8	3	7954	7954	722	
8	3	7947	7947	730	
8	3	7940	7940	739	
8	3	7933	7933	746	
8	4	5232	5232	759	
8	4	5219	5219	771	
8	4	5206	5206	784	
8	4	5193	5193	795	
8	4	5180	5180	808	
8	4	5167	5167	820	
8	4	5154	5154	833	
8	4	5141	5141	846	
8	4	5128	5128	858	
8	4	5115	5115	872	
8	4	5102	5102	884	
8	4	5089	5089	893	
8	4	5076	5076	902	
8	4	5063	5063	910	
8	4	5050	5050	919	
8	4	5037	5037	926	
8	4	5024	5024	935	
8	4	5011	5011	944	
8	4	4998	4998	951	
8	4	4985	4985	964	
8	4	4972	4972	978	
8	4	4959	4959	991	
8	4	4946	4946	1004	
9	1	9088	9088	3	
9	1	9081	9081	9	
9	1	9074	9074	14	
9	1	9067	9067	20	
9	1	9060	9060	26	
9	1	9053	9053	31	
9	1	9046	9056	36	
9	1	9046	9046	42	
9	1	9039	9039	47	
9	1	9032	9032	53	
9	1	9025	9025	59	
9	1	9018	9018	64	
9	1	9011	9011	70	
9	1	9004	9004	74	
9	1	8997	8997	79	
9	1	8990	8990	87	
9	1	8983	8983	95	
9	1	8976	8976	103	
9	1	8969	8969	111	
9	1	8962	8962	119	
9	1	8955	8955	127	
